focal_cell_type,neighbor_cell_type,timepoint,observed_proportion,expected_proportion,enrichment_score,log2_enrichment,fraction_significant_raw,n_focal_cells,n_rois,fraction_significant_fdr
activated_fibroblast_cd140b,activated_fibroblast_cd140b,Sham,0.08686131386861314,0.06239857697403865,1.4194672024851094,0.4742768554930783,0.3333333333333333,274.0,6.0,0.16666666666666666
activated_fibroblast_cd140b,activated_fibroblast_cd44,D1,0.06654135338345865,0.06324339497513431,1.0873504725568592,0.0760690074140633,0.16666666666666666,266.0,6.0,0.0
activated_fibroblast_cd140b,activated_fibroblast_cd44,D3,0.07051282051282051,0.07358563650852386,0.881877701445588,-0.3251219702200364,0.5,234.0,6.0,0.16666666666666666
activated_fibroblast_cd140b,activated_fibroblast_cd44,D7,0.0868020304568528,0.08205442905281109,1.0987996637083681,0.1175101790314399,0.0,197.0,6.0,0.0
activated_fibroblast_cd140b,activated_fibroblast_cd44,Sham,0.043065693430656936,0.047078319813153316,0.9938644910325299,-0.05736588546993649,0.0,274.0,6.0,0.0
activated_fibroblast_cd140b,activated_immune,D1,0.02030075187969925,0.01979446668914112,0.8755465334795044,-0.7090896832144388,0.3333333333333333,266.0,6.0,0.0
activated_fibroblast_cd140b,activated_immune,D3,0.009401709401709403,0.009288965262757068,1.1504127816627816,0.09114713051289038,0.0,234.0,6.0,0.0
activated_fibroblast_cd140b,activated_immune,D7,0.009644670050761422,0.009415094800500822,1.028697621180452,,0.0,197.0,6.0,0.0
activated_fibroblast_cd140b,activated_immune,Sham,0.030656934306569336,0.022734717845798724,1.2605986117074566,0.22428629103234315,0.3333333333333333,274.0,6.0,0.0
activated_fibroblast_cd140b,activated_m2_cd140b,D1,0.009022556390977442,0.006419851822488424,1.6015688259109315,,0.0,266.0,6.0,0.0
activated_fibroblast_cd140b,activated_m2_cd140b,D3,0.033760683760683766,0.02017655927088858,1.44665211331878,0.45380420573213187,0.16666666666666666,234.0,6.0,0.16666666666666666
activated_fibroblast_cd140b,activated_m2_cd140b,D7,0.0751269035532995,0.03738039145657987,2.0783385420786007,0.9359749567213765,0.5,197.0,6.0,0.5
activated_fibroblast_cd140b,activated_m2_cd140b,Sham,0.011016949152542374,0.00953093205644497,1.1378060263653484,0.1309344477900005,0.0,236.0,5.0,0.0
activated_fibroblast_cd140b,activated_m2_cd44,D1,0.054887218045112776,0.0812464834834392,0.7259552969165843,-0.552204793959915,0.5,266.0,6.0,0.16666666666666666
activated_fibroblast_cd140b,activated_m2_cd44,D3,0.06623931623931624,0.11065781028294433,0.6016942148387738,-0.74189345198896,0.8333333333333334,234.0,6.0,0.3333333333333333
activated_fibroblast_cd140b,activated_m2_cd44,D7,0.08781725888324873,0.10109143110894157,0.80385842573927,-0.37922173413287863,0.0,197.0,6.0,0.0
activated_fibroblast_cd140b,activated_m2_cd44,Sham,0.05547445255474453,0.08045595766476546,0.7250345573217115,-0.5046290370180718,0.3333333333333333,274.0,6.0,0.16666666666666666
activated_fibroblast_cd140b,activated_myeloid_cd140b,D1,0.006015037593984963,0.004131701108248754,1.3424185463659148,,0.16666666666666666,266.0,6.0,0.0
activated_fibroblast_cd140b,activated_myeloid_cd140b,D3,0.01,0.006227453035661647,1.925813492063492,0.8709329610209231,0.0,210.0,5.0,0.0
activated_fibroblast_cd140b,activated_myeloid_cd140b,D7,0.015228426395939087,0.010335787499397472,1.3457565136499148,0.23724724849374085,0.0,197.0,6.0,0.0
activated_fibroblast_cd140b,activated_myeloid_cd140b,Sham,0.011313868613138685,0.0059004941750265254,2.055060827250608,0.42071028325532406,0.3333333333333333,274.0,6.0,0.16666666666666666
activated_fibroblast_cd140b,activated_myeloid_cd44,D1,0.04097744360902255,0.046828142911651126,0.9345323069454806,-0.15827010038419834,0.0,266.0,6.0,0.0
activated_fibroblast_cd140b,activated_myeloid_cd44,D3,0.02222222222222222,0.019716959555134386,1.1066708912909893,-0.059651718900516404,0.16666666666666666,234.0,6.0,0.16666666666666666
activated_fibroblast_cd140b,activated_myeloid_cd44,D7,0.015228426395939087,0.02221833413518136,0.6613232762537813,-0.7705583662353601,0.0,197.0,6.0,0.0
activated_fibroblast_cd140b,activated_myeloid_cd44,Sham,0.051094890510948905,0.05400730172913927,0.9837651587854204,-0.08800037641427878,0.0,274.0,6.0,0.0
activated_fibroblast_cd140b,endothelial,D1,0.13007518796992482,0.13242051322867046,0.97454305117869,-0.054875608477074844,0.16666666666666666,266.0,6.0,0.0
activated_fibroblast_cd140b,endothelial,D3,0.17136752136752134,0.18952046941807474,0.9028316567317666,-0.1549905668425045,0.16666666666666666,234.0,6.0,0.0
activated_fibroblast_cd140b,endothelial,D7,0.1634517766497462,0.2082142884858345,0.7942135072710744,-0.37217812413193796,0.5,197.0,6.0,0.16666666666666666
activated_fibroblast_cd140b,endothelial,Sham,0.10948905109489052,0.11754790339257162,0.93213043386447,-0.11970397539545659,0.16666666666666666,274.0,6.0,0.0
activated_fibroblast_cd140b,fibroblast,D1,0.08759398496240602,0.06363924715064193,1.4007418188982652,0.4633415000016294,0.5,266.0,6.0,0.3333333333333333
activated_fibroblast_cd140b,fibroblast,D3,0.08504273504273503,0.05320682019718141,1.625668977130258,0.6492650299763862,0.5,234.0,6.0,0.5
activated_fibroblast_cd140b,fibroblast,D7,0.07461928934010152,0.04029057704874828,1.7168823573248646,0.7360042700061155,0.3333333333333333,197.0,6.0,0.3333333333333333
activated_fibroblast_cd140b,fibroblast,Sham,0.10693430656934307,0.07648687903830781,1.3890800032538997,0.4380045428721136,0.5,274.0,6.0,0.5
activated_fibroblast_cd140b,immune_cells,D1,0.07969924812030076,0.06818761676608666,1.170844554842054,0.1998779752431491,0.16666666666666666,266.0,6.0,0.0
activated_fibroblast_cd140b,immune_cells,D3,0.061111111111111116,0.04845211407569676,1.2546677196883012,0.3128144291213485,0.0,234.0,6.0,0.0
activated_fibroblast_cd140b,immune_cells,D7,0.024365482233502538,0.030337201584049435,0.8848917967313964,-0.3515033783531689,0.16666666666666666,197.0,6.0,0.0
activated_fibroblast_cd140b,immune_cells,Sham,0.0740875912408759,0.06336687834636846,1.2032792530133962,0.237178534005776,0.3333333333333333,274.0,6.0,0.0
activated_fibroblast_cd140b,m2_macrophage,D1,0.02556390977443609,0.022024155291759946,1.4231399450674445,0.409891075869168,0.0,266.0,6.0,0.0
activated_fibroblast_cd140b,m2_macrophage,D3,0.01794871794871795,0.01850620591048446,0.8207351705749142,,0.0,234.0,6.0,0.0
activated_fibroblast_cd140b,m2_macrophage,D7,0.011167512690355331,0.023521981624662833,0.6654594354766752,,0.3333333333333333,197.0,6.0,0.0
activated_fibroblast_cd140b,m2_macrophage,Sham,0.0218978102189781,0.02179685881703945,1.024182759070869,0.006788388872939162,0.0,274.0,6.0,0.0
activated_fibroblast_cd140b,myeloid,D1,0.018045112781954885,0.01604603080478658,1.0452021558224567,-0.050206444037979824,0.0,266.0,6.0,0.0
activated_fibroblast_cd140b,myeloid,D3,0.013247863247863248,0.011452258086748851,1.2070838420838421,0.181210635458007,0.0,234.0,6.0,0.0
activated_fibroblast_cd140b,myeloid,D7,0.008629441624365483,0.014551256054449678,0.49997884940778337,,0.0,197.0,6.0,0.0
activated_fibroblast_cd140b,myeloid,Sham,0.022689075630252103,0.022085925397929362,1.0827322813183244,-0.07491681995140137,0.2,238.0,5.0,0.2
activated_fibroblast_cd140b,neutrophil,D1,0.13045112781954887,0.1456121117059062,0.8595223896590656,-0.2956594403498612,0.6666666666666666,266.0,6.0,0.16666666666666666
activated_fibroblast_cd140b,neutrophil,D3,0.152991452991453,0.17156486004700666,0.8815895022987105,-0.1927677861191909,0.0,234.0,6.0,0.0
activated_fibroblast_cd140b,neutrophil,D7,0.13096446700507614,0.18090796135547688,0.7263902055736265,-0.5982366694222463,0.3333333333333333,197.0,6.0,0.3333333333333333
activated_fibroblast_cd140b,neutrophil,Sham,0.14781021897810218,0.15125433583482464,0.9937085091172577,-0.02500930868955659,0.16666666666666666,274.0,6.0,0.0
activated_fibroblast_cd44,activated_endothelial_cd140b,D1,0.053184713375796173,0.09680828589134577,0.5651027260848686,-0.8594118777115156,0.6666666666666666,314.0,6.0,0.5
activated_fibroblast_cd44,activated_endothelial_cd140b,D3,0.029533678756476684,0.08605449220404622,0.3879996000546887,-1.5246508082478156,1.0,386.0,6.0,0.8333333333333334
activated_fibroblast_cd44,activated_endothelial_cd140b,D7,0.03789237668161435,0.09840701446119796,0.3659306469820066,-1.745634983186777,1.0,446.0,6.0,1.0
activated_fibroblast_cd44,activated_endothelial_cd140b,Sham,0.05539906103286385,0.09107354368011564,0.5864676189903397,-0.811685496991069,0.5,213.0,6.0,0.16666666666666666
activated_fibroblast_cd44,activated_endothelial_cd44,D1,0.17707006369426753,0.1781904473047185,0.9952400195311266,-0.01603400708045953,0.0,314.0,6.0,0.0
activated_fibroblast_cd44,activated_endothelial_cd44,D3,0.1562176165803109,0.13048619257834584,1.225584510111612,0.25128976147106097,0.5,386.0,6.0,0.5
activated_fibroblast_cd44,activated_endothelial_cd44,D7,0.1484304932735426,0.1025604529917957,1.4930211670650113,0.546870306798961,0.6666666666666666,446.0,6.0,0.6666666666666666
activated_fibroblast_cd44,activated_endothelial_cd44,Sham,0.19154929577464788,0.17824898266617475,1.0707509481591957,0.07650818111684468,0.16666666666666666,213.0,6.0,0.0
activated_fibroblast_cd44,activated_fibroblast_cd140b,D1,0.05605095541401274,0.053575614851546896,1.0592472586111688,0.009944867915897299,0.0,314.0,6.0,0.0
activated_fibroblast_cd44,activated_fibroblast_cd140b,D3,0.04145077720207254,0.044608909178742454,0.995429671669385,-0.09330663565773854,0.16666666666666666,386.0,6.0,0.0
activated_fibroblast_cd44,activated_fibroblast_cd140b,D7,0.03430493273542601,0.036243772473999514,0.939206741705195,-0.11955186414435738,0.0,446.0,6.0,0.0
activated_fibroblast_cd44,activated_fibroblast_cd140b,Sham,0.05446009389671362,0.06056084332771834,0.9174195004927778,-0.15612971848410137,0.0,213.0,6.0,0.0
activated_fibroblast_cd44,activated_fibroblast_cd44,D1,0.1340764331210191,0.06725504276899696,2.029715324709531,0.9955681782489442,1.0,314.0,6.0,1.0
activated_fibroblast_cd44,activated_fibroblast_cd44,D3,0.16191709844559585,0.08145839392062686,2.0685452175816814,0.9357553834939347,1.0,386.0,6.0,0.6666666666666666
activated_fibroblast_cd44,activated_fibroblast_cd44,D7,0.23721973094170407,0.09529826369502017,2.476031792967858,1.279440904284923,1.0,446.0,6.0,1.0
activated_fibroblast_cd44,activated_fibroblast_cd44,Sham,0.08450704225352113,0.05156304545364225,1.6669042214664296,0.7158032254907893,0.6666666666666666,213.0,6.0,0.3333333333333333
activated_fibroblast_cd44,activated_immune,D1,0.027707006369426756,0.02005764892935451,1.3532460921568314,0.3645929388356849,0.16666666666666666,314.0,6.0,0.0
activated_fibroblast_cd44,activated_immune,D3,0.01398963730569948,0.009599375023283528,1.398171808761187,,0.3333333333333333,386.0,6.0,0.16666666666666666
activated_fibroblast_cd44,activated_immune,D7,0.013228699551569507,0.009012682084598003,1.539564099182274,0.3923305807534943,0.16666666666666666,446.0,6.0,0.0
activated_fibroblast_cd44,activated_immune,Sham,0.038967136150234734,0.024202689256004953,1.6495157875356714,0.6798842843664666,0.5,213.0,6.0,0.0
activated_fibroblast_cd44,activated_m2_cd140b,D1,0.004777070063694267,0.00618320948447737,1.2753623632206434,-0.5871843342167563,0.3333333333333333,314.0,6.0,0.0
activated_fibroblast_cd44,activated_m2_cd140b,D3,0.017357512953367873,0.018234136302297817,0.9862077473476437,-0.21646603852169083,0.16666666666666666,386.0,6.0,0.0
activated_fibroblast_cd44,activated_m2_cd140b,D7,0.02466367713004484,0.0315956537520564,0.5397140871554394,,0.16666666666666666,446.0,6.0,0.0
activated_fibroblast_cd44,activated_m2_cd140b,Sham,0.011309523809523811,0.009089888183204678,1.2702380952380952,,0.0,168.0,5.0,0.0
activated_fibroblast_cd44,activated_m2_cd44,D1,0.09681528662420381,0.0744462268314561,1.303235963294892,0.3124588519549266,0.3333333333333333,314.0,6.0,0.3333333333333333
activated_fibroblast_cd44,activated_m2_cd44,D3,0.12435233160621763,0.1066820202730726,1.162138595808153,0.20327007890555607,0.16666666666666666,386.0,6.0,0.16666666666666666
activated_fibroblast_cd44,activated_m2_cd44,D7,0.09932735426008969,0.09557055110024419,0.9200955944465504,-0.23504042758325183,0.5,446.0,6.0,0.16666666666666666
activated_fibroblast_cd44,activated_m2_cd44,Sham,0.0892018779342723,0.07399388957242084,1.221212695469293,0.15117409003273583,0.5,213.0,6.0,0.3333333333333333
activated_fibroblast_cd44,activated_myeloid_cd140b,D1,0.0028662420382165607,0.0038004073215159077,0.7071125265392783,,0.0,314.0,6.0,0.0
activated_fibroblast_cd44,activated_myeloid_cd140b,D3,0.0030821917808219177,0.0053393439420435914,0.270847602739726,,0.0,292.0,5.0,0.0
activated_fibroblast_cd44,activated_myeloid_cd140b,D7,0.005381165919282511,0.008887721422369594,0.3738764971948828,,0.0,446.0,6.0,0.0
activated_fibroblast_cd44,activated_myeloid_cd140b,Sham,0.005164319248826292,0.0060193801781656476,0.8523161189358371,,0.0,213.0,6.0,0.0
activated_fibroblast_cd44,activated_myeloid_cd44,D1,0.05605095541401273,0.0442452059793132,1.2376794790260874,0.2959661800768535,0.0,314.0,6.0,0.0
activated_fibroblast_cd44,activated_myeloid_cd44,D3,0.023575129533678754,0.020829104603689832,1.080336766399133,-0.09684670080351279,0.16666666666666666,386.0,6.0,0.0
activated_fibroblast_cd44,activated_myeloid_cd44,D7,0.02242152466367713,0.023011434020282148,0.9697474414995086,-0.13621549359503876,0.0,446.0,6.0,0.0
activated_fibroblast_cd44,activated_myeloid_cd44,Sham,0.06291079812206572,0.05661871646792168,1.1197076258115577,0.12961202709249176,0.16666666666666666,213.0,6.0,0.0
activated_fibroblast_cd44,endothelial,D1,0.08089171974522294,0.13032939423632825,0.622302016807657,-0.7198953438170829,0.8333333333333334,314.0,6.0,0.3333333333333333
activated_fibroblast_cd44,endothelial,D3,0.1067357512953368,0.189997611779418,0.5616775129550675,-0.9841897921144569,0.8333333333333334,386.0,6.0,0.8333333333333334
activated_fibroblast_cd44,endothelial,D7,0.0820627802690583,0.19650632738729992,0.3967999800394644,-1.4232448236621293,1.0,446.0,6.0,1.0
activated_fibroblast_cd44,endothelial,Sham,0.08497652582159625,0.11934756405656492,0.7300919580258327,-0.5464817584730949,0.5,213.0,6.0,0.16666666666666666
activated_fibroblast_cd44,fibroblast,D1,0.059235668789808925,0.06400941424766017,0.9326144059083419,-0.11670115388287652,0.0,314.0,6.0,0.0
activated_fibroblast_cd44,fibroblast,D3,0.053367875647668386,0.052384940495781,1.0133779802040483,-0.11943325624996469,0.3333333333333333,386.0,6.0,0.0
activated_fibroblast_cd44,fibroblast,D7,0.04103139013452915,0.04690364711110977,0.8178584827468626,-0.32088036324101615,0.0,446.0,6.0,0.0
activated_fibroblast_cd44,fibroblast,Sham,0.07887323943661972,0.07358595993427898,1.0672322677514101,0.06721255526581535,0.0,213.0,6.0,0.0
activated_fibroblast_cd44,immune_cells,D1,0.06369426751592357,0.0701368906506226,0.9072049511373714,-0.18656204607650856,0.16666666666666666,314.0,6.0,0.0
activated_fibroblast_cd44,immune_cells,D3,0.03704663212435233,0.04932718601197105,0.7079872857372215,-0.9060651703187762,0.16666666666666666,386.0,6.0,0.0
activated_fibroblast_cd44,immune_cells,D7,0.01233183856502242,0.03326824827737915,0.5017830232861611,,0.16666666666666666,446.0,6.0,0.16666666666666666
activated_fibroblast_cd44,immune_cells,Sham,0.05258215962441314,0.06480207910438582,0.8103426077187612,-0.3348651148380796,0.0,213.0,6.0,0.0
activated_fibroblast_cd44,m2_macrophage,D1,0.01751592356687898,0.023048816660906038,0.6562857944628346,,0.0,314.0,6.0,0.0
activated_fibroblast_cd44,m2_macrophage,D3,0.015803108808290153,0.02154239839959988,0.605466985518799,,0.0,386.0,6.0,0.0
activated_fibroblast_cd44,m2_macrophage,D7,0.008744394618834082,0.028504977197989126,0.5598150847939324,-2.374686954103962,0.5,446.0,6.0,0.16666666666666666
activated_fibroblast_cd44,m2_macrophage,Sham,0.01784037558685446,0.02067447383061075,0.7795076653434697,-0.7476147733810266,0.3333333333333333,213.0,6.0,0.16666666666666666
activated_fibroblast_cd44,myeloid,D1,0.015286624203821656,0.01632102137741012,0.9988510273343076,-0.0683161003167841,0.0,314.0,6.0,0.0
activated_fibroblast_cd44,myeloid,D3,0.005699481865284975,0.011350509386104192,0.5282046220906325,-1.1166332567129995,0.0,386.0,6.0,0.0
activated_fibroblast_cd44,myeloid,D7,0.004932735426008969,0.017575443845800492,0.5436487917289486,-1.7267178132538006,0.16666666666666666,446.0,6.0,0.16666666666666666
activated_fibroblast_cd44,myeloid,Sham,0.015428571428571427,0.02114670829166012,0.7754038252982351,-0.5419561892488921,0.0,175.0,5.0,0.0
activated_fibroblast_cd44,neutrophil,D1,0.15477707006369426,0.1515923734643476,1.0220745187671487,0.022159248214790914,0.0,314.0,6.0,0.0
activated_fibroblast_cd44,neutrophil,D3,0.2106217616580311,0.17340564064334008,1.232249811950933,0.2568681652559842,0.3333333333333333,386.0,6.0,0.3333333333333333
activated_fibroblast_cd44,neutrophil,D7,0.22802690582959642,0.1766538101788579,1.2844367938979038,0.347550657813222,0.5,446.0,6.0,0.5
activated_fibroblast_cd44,neutrophil,Sham,0.1619718309859155,0.15476528709256396,1.0456108594520483,0.05268884202835093,0.0,213.0,6.0,0.0
activated_immune,activated_endothelial_cd140b,D1,0.04699999999999999,0.10357285750837962,0.4658442392363141,-1.3113270548564122,0.5,100.0,6.0,0.3333333333333333
activated_immune,activated_endothelial_cd140b,D3,0.05957446808510638,0.08029362746782764,0.7485203663226396,,0.16666666666666666,47.0,6.0,0.0
activated_immune,activated_endothelial_cd140b,D7,0.07499999999999998,0.1032748865500482,0.7008061122597302,,0.16666666666666666,52.0,6.0,0.0
activated_immune,activated_endothelial_cd140b,Sham,0.06476190476190477,0.0948671508136579,0.6725563941238158,-0.6807471927459144,0.16666666666666666,105.0,6.0,0.0
activated_immune,activated_endothelial_cd44,D1,0.172,0.17409217177803704,1.0115455012082282,-0.09451259692748007,0.5,100.0,6.0,0.3333333333333333
activated_immune,activated_endothelial_cd44,D3,0.11063829787234043,0.13240695739017547,0.8436823971259123,,0.16666666666666666,47.0,6.0,0.0
activated_immune,activated_endothelial_cd44,D7,0.09807692307692308,0.09896749065427603,1.0436821500633877,-0.019986187929193804,0.0,52.0,6.0,0.0
activated_immune,activated_endothelial_cd44,Sham,0.19047619047619047,0.17675526306602918,1.0413768131052583,-0.028399910336849524,0.5,105.0,6.0,0.0
activated_immune,activated_fibroblast_cd140b,D1,0.061,0.052653281393115384,1.2200853178997138,0.07204947941676697,0.16666666666666666,100.0,6.0,0.0
activated_immune,activated_fibroblast_cd140b,D3,0.048936170212765966,0.04624718875500328,1.0585677495220676,-0.007775930540285713,0.0,47.0,6.0,0.0
activated_immune,activated_fibroblast_cd140b,D7,0.03461538461538462,0.035668724532666576,0.9021915990665761,,0.0,52.0,6.0,0.0
activated_immune,activated_fibroblast_cd140b,Sham,0.06761904761904762,0.05932678752141762,1.1328491188418401,0.14152667306904002,0.0,105.0,6.0,0.0
activated_immune,activated_fibroblast_cd44,D1,0.107,0.06298101763817317,1.680870865238279,0.7012922303176684,0.5,100.0,6.0,0.5
activated_immune,activated_fibroblast_cd44,D3,0.11063829787234043,0.07883742040398813,1.3566316412824106,,0.3333333333333333,47.0,6.0,0.3333333333333333
activated_immune,activated_fibroblast_cd44,D7,0.12884615384615386,0.0773010809563598,1.4987439356431491,0.45613112816383466,0.3333333333333333,52.0,6.0,0.3333333333333333
activated_immune,activated_fibroblast_cd44,Sham,0.07619047619047618,0.049096883919324326,1.5744468517177033,0.5782661399667524,0.5,105.0,6.0,0.0
activated_immune,activated_immune,D1,0.05600000000000001,0.022171480149367883,2.337779905646469,,0.3333333333333333,100.0,6.0,0.16666666666666666
activated_immune,activated_immune,D3,0.059574468085106386,0.010845890690987958,5.738294648613797,,0.5,47.0,6.0,0.3333333333333333
activated_immune,activated_immune,D7,0.017307692307692305,0.010726036999252416,1.8734162895927602,,0.0,52.0,6.0,0.0
activated_immune,activated_immune,Sham,0.05904761904761904,0.025818901234094995,2.425053221288515,0.9359374575227456,0.5,105.0,6.0,0.5
activated_immune,activated_m2_cd140b,D1,0.0030000000000000005,0.005195071637905022,0.3544423076923077,,0.0,100.0,6.0,0.0
activated_immune,activated_m2_cd140b,D3,0.010638297872340425,0.015365973419216318,0.6958736299161831,,0.0,47.0,6.0,0.0
activated_immune,activated_m2_cd140b,D7,0.04038461538461539,0.02860826093021371,1.1892749707882246,,0.16666666666666666,52.0,6.0,0.0
activated_immune,activated_m2_cd140b,Sham,0.002666666666666667,0.00959561037276666,0.26577777777777783,,0.0,75.0,5.0,0.0
activated_immune,activated_m2_cd44,D1,0.08900000000000001,0.07577572061733524,1.2750039762946808,0.2573913833223089,0.3333333333333333,100.0,6.0,0.0
activated_immune,activated_m2_cd44,D3,0.1446808510638298,0.10636104272834944,1.3296045479852323,0.2266910908965108,0.16666666666666666,47.0,6.0,0.16666666666666666
activated_immune,activated_m2_cd44,D7,0.10576923076923077,0.10680725574894126,1.0813225030330296,0.00017473561901455608,0.16666666666666666,52.0,6.0,0.0
activated_immune,activated_m2_cd44,Sham,0.08285714285714285,0.0759926158419713,1.1225115475644616,0.06662357893554896,0.16666666666666666,105.0,6.0,0.16666666666666666
activated_immune,activated_myeloid_cd140b,D1,0.004,0.00391446664978646,0.546,,0.0,100.0,6.0,0.0
activated_immune,activated_myeloid_cd140b,D3,0.007692307692307692,0.004338367315831047,2.497435897435897,,0.2,39.0,5.0,0.0
activated_immune,activated_myeloid_cd140b,D7,0.013461538461538462,0.007654386578821907,1.6568875568875567,,0.16666666666666666,52.0,6.0,0.16666666666666666
activated_immune,activated_myeloid_cd140b,Sham,0.0038095238095238095,0.0061568336387634775,0.547873015873016,,0.0,105.0,6.0,0.0
activated_immune,activated_myeloid_cd44,D1,0.068,0.05079672645525096,1.3324373551804038,,0.3333333333333333,100.0,6.0,0.0
activated_immune,activated_myeloid_cd44,D3,0.02340425531914894,0.019969959757998926,1.0693366708385483,,0.0,47.0,6.0,0.0
activated_immune,activated_myeloid_cd44,D7,0.03076923076923077,0.023057983457701655,1.3504890156731588,0.30447693910270374,0.0,52.0,6.0,0.0
activated_immune,activated_myeloid_cd44,Sham,0.07523809523809524,0.056679191469373676,1.3224620972050254,0.36986389880145876,0.16666666666666666,105.0,6.0,0.0
activated_immune,endothelial,D1,0.087,0.13000028505860334,0.6632671046490795,-0.6324522552884622,0.5,100.0,6.0,0.0
activated_immune,endothelial,D3,0.1425531914893617,0.18960762937327696,0.7564952865688914,-0.6357538887067353,0.16666666666666666,47.0,6.0,0.16666666666666666
activated_immune,endothelial,D7,0.13653846153846155,0.21014940409608454,0.6053200711367215,-0.9388304880765437,0.5,52.0,6.0,0.3333333333333333
activated_immune,endothelial,Sham,0.0761904761904762,0.12196291779654599,0.6473249611997297,-0.6876961762987361,0.3333333333333333,105.0,6.0,0.16666666666666666
activated_immune,fibroblast,D1,0.06400000000000002,0.06450131289679241,1.003307554214909,-0.02550507338696436,0.0,100.0,6.0,0.0
activated_immune,fibroblast,D3,0.06808510638297872,0.058345638290085405,1.2826343991554459,0.25082478356137555,0.16666666666666666,47.0,6.0,0.0
activated_immune,fibroblast,D7,0.04038461538461539,0.04473327749345822,0.7184451961082396,,0.3333333333333333,52.0,6.0,0.16666666666666666
activated_immune,fibroblast,Sham,0.06761904761904762,0.07350866802790851,0.9020925310708521,-0.2675150018843029,0.0,105.0,6.0,0.0
activated_immune,immune_cells,D1,0.07799999999999999,0.07223706409193577,1.1438460392785244,0.030774530820406164,0.16666666666666666,100.0,6.0,0.16666666666666666
activated_immune,immune_cells,D3,0.04680851063829788,0.04964203807571802,0.9164492651489683,,0.0,47.0,6.0,0.0
activated_immune,immune_cells,D7,0.05576923076923078,0.03175184547377224,1.8262856390822908,0.7912037503912158,0.16666666666666666,52.0,6.0,0.0
activated_immune,immune_cells,Sham,0.06761904761904762,0.06590844120835936,0.9909511991839579,-0.17665056637562124,0.16666666666666666,105.0,6.0,0.16666666666666666
activated_immune,m2_macrophage,D1,0.019,0.01723630978600731,1.1666791846188844,,0.0,100.0,6.0,0.0
activated_immune,m2_macrophage,D3,0.00851063829787234,0.02292435760957186,0.3901592497337178,,0.0,47.0,6.0,0.0
activated_immune,m2_macrophage,D7,0.015384615384615384,0.02336477025100692,0.9476194131219532,,0.0,52.0,6.0,0.0
activated_immune,m2_macrophage,Sham,0.010476190476190477,0.018896441645496337,0.5916281233386497,,0.16666666666666666,105.0,6.0,0.0
activated_immune,myeloid,D1,0.016,0.015087092772648828,1.0074494047619047,,0.16666666666666666,100.0,6.0,0.0
activated_immune,myeloid,D3,0.01702127659574468,0.010969034883271701,1.3835190813914218,,0.0,47.0,6.0,0.0
activated_immune,myeloid,D7,0.01346153846153846,0.015117255532284605,2.060042735042735,,0.16666666666666666,52.0,6.0,0.0
activated_immune,myeloid,Sham,0.013978494623655913,0.01941161352993284,0.877534339589038,,0.0,93.0,5.0,0.0
activated_immune,neutrophil,D1,0.129,0.14978514156666156,0.8891598466146354,-0.22646145429435194,0.16666666666666666,100.0,6.0,0.0
activated_immune,neutrophil,D3,0.1425531914893617,0.17458331933926485,0.8003773299020571,,0.3333333333333333,47.0,6.0,0.0
activated_immune,neutrophil,D7,0.19423076923076918,0.18281734074511194,1.0588343144917014,0.004564459509527543,0.0,52.0,6.0,0.0
activated_immune,neutrophil,Sham,0.14380952380952383,0.1509827529957121,0.9358890676703158,-0.1620339353034299,0.16666666666666666,105.0,6.0,0.0
activated_m2_cd140b,activated_endothelial_cd140b,D1,0.10645161290322581,0.08625590856071141,1.3276346474111222,0.27254049651455353,0.0,31.0,6.0,0.0
activated_m2_cd140b,activated_endothelial_cd140b,D3,0.12608695652173912,0.11021761974144814,1.1415617881340103,0.018715384146243498,0.3333333333333333,92.0,6.0,0.16666666666666666
activated_m2_cd140b,activated_endothelial_cd140b,D7,0.08595505617977528,0.10375807036505497,0.8435497387970597,-0.2828782410989812,0.16666666666666666,178.0,6.0,0.0
activated_m2_cd140b,activated_endothelial_cd140b,Sham,0.08888888888888888,0.08357073907200314,1.0295075446588926,-0.07825402079425703,0.2,36.0,5.0,0.0
activated_m2_cd140b,activated_endothelial_cd44,D1,0.07419354838709677,0.18727698827928513,0.41947776659625946,,0.3333333333333333,31.0,6.0,0.16666666666666666
activated_m2_cd140b,activated_endothelial_cd44,D3,0.075,0.11698295749094993,0.6338305409804256,-0.717181153499414,0.16666666666666666,92.0,6.0,0.16666666666666666
activated_m2_cd140b,activated_endothelial_cd44,D7,0.02921348314606742,0.09760439266928754,0.3152347002721914,-1.8263628373906684,0.6666666666666666,178.0,6.0,0.6666666666666666
activated_m2_cd140b,activated_endothelial_cd44,Sham,0.08333333333333333,0.1892570398606232,0.45068014896425507,-1.2402188025459273,0.4,36.0,5.0,0.0
activated_m2_cd140b,activated_fibroblast_cd140b,D1,0.08709677419354839,0.055086470476836166,1.5570256609889264,,0.3333333333333333,31.0,6.0,0.0
activated_m2_cd140b,activated_fibroblast_cd140b,D3,0.08478260869565217,0.051318639884651386,1.5611953155007823,0.47154789971218625,0.3333333333333333,92.0,6.0,0.16666666666666666
activated_m2_cd140b,activated_fibroblast_cd140b,D7,0.07752808988764046,0.04137043324127098,2.0366085557584945,0.8659801750308798,0.5,178.0,6.0,0.5
activated_m2_cd140b,activated_fibroblast_cd140b,Sham,0.07777777777777778,0.06248055459225036,1.2970915924107416,0.32364274063752463,0.0,36.0,5.0,0.0
