roi_id,focal_cell_type,neighbor_cell_type,observed_proportion,expected_proportion,enrichment_score,log2_enrichment,p_value,n_focal_cells,p_value_fdr,significant_fdr
roi_IMC_241218_Alun_ROI_D7_M2_02_25,m2_macrophage,activated_m2_cd140b,0.0,0.0013245033112582781,0.0,,1.0,29,1.0,False
roi_IMC_241218_Alun_ROI_D7_M2_02_25,m2_macrophage,activated_m2_cd44,0.33448275862068966,0.12582781456953643,2.6582577132486387,1.4104809780536864,0.000999000999000999,29,0.005482322555493287,True
roi_IMC_241218_Alun_ROI_D7_M2_02_25,m2_macrophage,activated_myeloid_cd140b,0.0,0.0013245033112582781,0.0,,1.0,29,1.0,False
roi_IMC_241218_Alun_ROI_D7_M2_02_25,m2_macrophage,activated_myeloid_cd44,0.03103448275862069,0.025165562913907286,1.2332123411978222,0.30242123219623374,0.6083916083916084,29,1.0,False
roi_IMC_241218_Alun_ROI_D7_M2_02_25,m2_macrophage,endothelial,0.0,0.026490066225165563,0.0,,0.017982017982017984,29,0.06632711550744337,False
roi_IMC_241218_Alun_ROI_D7_M2_02_25,m2_macrophage,fibroblast,0.09310344827586207,0.0781456953642384,1.1914085330216249,0.2526681969991342,0.4805194805194805,29,0.8580705009276437,False
roi_IMC_241218_Alun_ROI_D7_M2_02_25,m2_macrophage,immune_cells,0.16206896551724137,0.10860927152317881,1.492220353238015,0.5774605912570603,0.011988011988011988,29,0.050892503722692405,False
roi_IMC_241218_Alun_ROI_D7_M2_02_25,m2_macrophage,m2_macrophage,0.09655172413793103,0.038410596026490065,2.513674197384067,1.329797671127539,0.000999000999000999,29,0.005482322555493287,True
roi_IMC_241218_Alun_ROI_D7_M2_02_25,m2_macrophage,myeloid,0.05862068965517241,0.026490066225165563,2.2129310344827586,1.1459584905604838,0.012987012987012988,29,0.05411255411255412,False
roi_IMC_241218_Alun_ROI_D7_M2_02_25,m2_macrophage,neutrophil,0.1310344827586207,0.16821192052980133,0.7789845234862884,-0.3603334291310734,0.19080919080919082,29,0.44259863847492714,False
roi_IMC_241218_Alun_ROI_D7_M2_02_25,myeloid,activated_endothelial_cd140b,0.035,0.16026490066225166,0.21838842975206613,-2.1950316707792736,0.000999000999000999,20,0.005482322555493287,True
roi_IMC_241218_Alun_ROI_D7_M2_02_25,myeloid,activated_endothelial_cd44,0.02,0.2119205298013245,0.094375,-3.405451450449646,0.000999000999000999,20,0.005482322555493287,True
roi_IMC_241218_Alun_ROI_D7_M2_02_25,myeloid,activated_fibroblast_cd140b,0.015,0.013245033112582781,1.1325,0.17951105027151046,1.0,20,1.0,False
roi_IMC_241218_Alun_ROI_D7_M2_02_25,myeloid,activated_fibroblast_cd44,0.005,0.011920529801324504,0.4194444444444444,-1.253448357004596,0.6923076923076923,20,1.0,False
roi_IMC_241218_Alun_ROI_D7_M2_02_25,myeloid,activated_immune,0.0,0.0026490066225165563,0.0,,0.8291708291708292,20,1.0,False
roi_IMC_241218_Alun_ROI_D7_M2_02_25,myeloid,activated_m2_cd140b,0.005,0.0013245033112582781,3.775,1.9164766444377166,0.16783216783216784,20,0.39749723960250277,False
roi_IMC_241218_Alun_ROI_D7_M2_02_25,myeloid,activated_m2_cd44,0.21,0.12582781456953643,1.6689473684210525,0.7389384588855289,0.022977022977022976,20,0.079535848766618,False
roi_IMC_241218_Alun_ROI_D7_M2_02_25,myeloid,activated_myeloid_cd140b,0.0,0.0013245033112582781,0.0,,1.0,20,1.0,False
roi_IMC_241218_Alun_ROI_D7_M2_02_25,myeloid,activated_myeloid_cd44,0.03,0.025165562913907286,1.1921052631578946,0.253511631715287,0.8861138861138861,20,1.0,False
roi_IMC_241218_Alun_ROI_D7_M2_02_25,myeloid,endothelial,0.0,0.026490066225165563,0.0,,0.1028971028971029,20,0.2850807728856509,False
